venue_id,venue_name,normalized_name,name_type,valid_from,valid_to,date_precision,source_basis,notes
VEN-000387,Bakersfield College Gymnasium,bakersfieldcollegegymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000388,Baoshan Arena,baoshanarena,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000389,Cannon Activities Center,cannonactivitiescenter,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000390,Franklin High School Gymnasium,franklinhighschoolgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000391,Glendale High School Gymnasium,glendalehighschoolgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000392,Great Western Forum,greatwesternforum,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000393,Harmon Gym,harmongym,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000394,Hollywood High School Gymnasium,hollywoodhighschoolgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000082,Arrowhead Pond,arrowheadpond,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000082,The Pond,thepond,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000395,Houston Astrodome,houstonastrodome,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000396,Jeppesen Fieldhouse,jeppesenfieldhouse,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000397,Kaiser Permanente Arena,kaiserpermanentearena,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000398,Kezar Pavilion,kezarpavilion,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000399,Lee’s Family Forum,leesfamilyforum,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000400,Long Beach City College Gymnasium,longbeachcitycollegegymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000401,Long Beach Municipal Auditorium,longbeachmunicipalauditorium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000402,Los Angeles Athletic Club,losangelesathleticclub,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000403,Los Angeles Polytechnic High School Gymnasium,losangelespolytechnichighschoolgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000123,Madison Square Garden (1925 building),madisonsquaregarden1925building,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000404,Manual Arts High School Gymnasium,manualartshighschoolgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000405,Marriott Center,marriottcenter,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000406,McKinley Junior High School Gymnasium,mckinleyjuniorhighschoolgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000407,Memorial Coliseum (Lexington),memorialcoliseumlexington,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000408,Men's Gym,mensgym,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000409,Milwaukee Arena,milwaukeearena,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000410,Municipal Auditorium (Kansas City),municipalauditoriumkansascity,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000411,Municipal Auditorium (New Orleans),municipalauditoriumneworleans,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000412,Oakland Auditorium,oaklandauditorium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000413,Olympic Auditorium,olympicauditorium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000413,Grand Olympic Auditorium,grandolympicauditorium,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000414,Oregon State Men’s Gymnasium,oregonstatemensgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000415,Pacific Coast Club,pacificcoastclub,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000416,Palace of Auburn Hills,palaceofauburnhills,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000417,Pasadena YMCA,pasadenaymca,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000418,Physical Education Building,physicaleducationbuilding,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000419,Pomona College Gymnasium,pomonacollegegymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000420,Rocket Mortgage FieldHouse,rocketmortgagefieldhouse,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000183,HP Pavilion,hppavilion,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000182,Cox Arena (NCAA source-era naming can refer to Viejas physical separately,coxarenancaasourceeranamingcanrefertoviejasphysicalseparately,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000182,do not merge unless Implementation verifies),donotmergeunlessimplementationverifies,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000421,Santa Monica City College Gymnasium,santamonicacitycollegegymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000422,Stanford Pavilion,stanfordpavilion,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000423,US Airways Center,usairwayscenter,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000424,USC Court,usccourt,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000425,USC Gym,uscgym,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000426,USC Pavilion,uscpavilion,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000427,University Arena (The Pit),universityarenathepit,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000428,Women's Gym,womensgym,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000237,Wells Fargo Center (Philadelphia current physical naming successor,wellsfargocenterphiladelphiacurrentphysicalnamingsuccessor,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000237,Implementation to reconcile exact global alias timeline),implementationtoreconcileexactglobalaliastimeline,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000429,Yoyogi National Gymnasium,yoyoginationalgymnasium,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000124,Madison Square Garden (1968 building),madisonsquaregarden1968building,HISTORICAL_OR_ALIAS,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
VEN-000430,Venice High School Gym,venicehighschoolgym,PROJECT_DISPLAY,,,,UCLA 1955-56 season schedule and contemporary Los Angeles Times game-site citations documenting UCLA HOME games at Venice High School Gym.,Registered during UCLA onboarding Gate 1 venue correction.
VEN-000430,Venice High School Gymnasium,venicehighschoolgymnasium,HISTORICAL_OR_ALIAS,,,,UCLA 1955-56 season schedule and contemporary Los Angeles Times game-site citations documenting UCLA HOME games at Venice High School Gym.,Registered during UCLA onboarding Gate 1 venue correction.
VEN-000431,Atlanta Auditorium,atlantaauditorium,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000431,The Auditorium,theauditorium,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000432,Ballantine Gymnasium,ballantinegymnasium,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000432,Ballantine Gym,ballantinegym,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000433,Boardwalk Hall,boardwalkhall,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000433,Atlantic City Convention Hall,atlanticcityconventionhall,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000434,Charles E. Smith Center,charlesesmithcenter,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000434,Smith Center,smithcenter,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000435,College Avenue Gym,collegeavenuegym,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000435,College Avenue Gymnasium,collegeavenuegymnasium,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000435,The Barn,thebarn,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000436,Curry Hicks Cage,curryhickscage,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000437,Fitzgerald Field House,fitzgeraldfieldhouse,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000438,Galactic Ballroom at Moon Palace Resort,galacticballroomatmoonpalaceresort,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000438,Moon Palace Resort,moonpalaceresort,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000302,Hagan Arena,haganarena,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000439,Highland Park Gym,highlandparkgym,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000439,Highland Park Masonic Hall,highlandparkmasonichall,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000439,Masonic Hall,masonichall,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000440,Jadwin Gymnasium,jadwingymnasium,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000440,Jadwin Gym,jadwingym,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000110,Raleigh Entertainment & Sports Arena,raleighentertainmentsportsarena,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000123,MSG,msg,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000441,McGonigle Hall,mcgoniglehall,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000442,Memorial Athletic and Convocation Center,memorialathleticandconvocationcenter,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000442,MAC Center,maccenter,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000149,Blaisdell Center,blaisdellcenter,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000443,Sears Centre,searscentre,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000443,NOW Arena,nowarena,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000443,Sears Centre Arena,searscentrearena,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000157,The Omni,theomni,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000444,Scotiabank Arena,scotiabankarena,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000444,Air Canada Centre,aircanadacentre,HISTORICAL_OR_ALIAS,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000445,South Padre Island Convention Center,southpadreislandconventioncenter,PROJECT_DISPLAY,,,,Rutgers 2025-26 media guide; Rutgers institutional facility history; owner-authorized Rutgers conference-tournament workbook within approved scope; NCAA/NIT official historical evidence and targeted reciprocal/archival research as applicable.,Registered during rutgers onboarding current-main rebase.
VEN-000446,Family Arena,familyarena,PROJECT_DISPLAY,,,,"Rutgers 1999-00 USBWA Hoop & Quill Classic reciprocal evidence: Murray State, Mississippi State, and Nebraska official schedules/recaps; physical venue identified as Family Arena.",Registered during rutgers onboarding current-main rebase.
